1603977300000,13121.85000000,13155.00000000,13093.87000000,13144.77000000,525.85802900,1603978199999,6898066.16114274,8665,248.49918800,3260191.44580036,0
1603978200000,13144.77000000,13229.84000000,13143.41000000,13169.09000000,1444.39206900,1603979099999,19048873.88587354,18390,800.28875300,10554653.92754474,0
1603979100000,13169.09000000,13250.00000000,13163.00000000,13232.00000000,1041.50683000,1603979999999,13752792.72200550,12975,471.67623600,6228620.17091060,0
1603980000000,13232.00000000,13297.11000000,13226.45000000,13274.00000000,1447.74461500,1603980899999,19221413.84201733,18392,603.78471100,8014504.78289415,0
1603980900000,13273.49000000,13383.65000000,13271.98000000,13383.65000000,1777.99351500,1603981799999,23693435.05032810,20368,960.78061100,12804423.50730807,0
1603981800000,13383.42000000,13481.56000000,13357.65000000,13459.00000000,2815.07038400,1603982699999,37778401.06978820,28842,1321.93569800,17739156.80631645,0
1603982700000,13458.99000000,13465.50000000,13394.38000000,13427.02000000,1538.13638000,1603983599999,20656536.90555613,15752,711.92185800,9561576.74337307,0
1603983600000,13427.01000000,13459.95000000,13407.62000000,13420.68000000,969.22982400,1603984499999,13014665.65742095,12089,502.83926000,6753042.94841068,0
1603984500000,13420.68000000,13473.00000000,13418.78000000,13447.33000000,972.52894400,1603985399999,13075440.44566811,11631,501.00877800,6736261.75444007,0
1603985400000,13447.33000000,13452.57000000,13356.74000000,13377.61000000,1062.55272900,1603986299999,14240383.75128295,13391,477.71724300,6402556.01158163,0
1603986300000,13377.65000000,13445.00000000,13376.84000000,13436.95000000,940.07844500,1603987199999,12607175.16744694,11050,538.42220100,7219312.68301639,0
1603987200000,13436.94000000,13450.00000000,13395.99000000,13449.43000000,720.29346500,1603988099999,9670416.11559683,11861,354.81340000,4763754.87093566,0
1603988100000,13449.43000000,13563.41000000,13441.84000000,13558.24000000,1852.25705200,1603988999999,25020445.55847319,21663,982.26226400,13266842.88988796,0
1603989000000,13558.25000000,13612.11000000,13539.70000000,13586.22000000,2378.78830400,1603989899999,32305806.77686231,27200,1167.78979000,15861500.95084690,0
1603989900000,13586.22000000,13586.22000000,13527.23000000,13543.66000000,1092.32857400,1603990799999,14808965.06082977,15636,457.48721200,6202536.69051421,0
1603990800000,13543.65000000,13560.93000000,13506.28000000,13553.50000000,1101.13900900,1603991699999,14898096.35619737,14410,527.05331800,7130694.30440475,0
1603991700000,13553.49000000,13569.50000000,13512.83000000,13554.48000000,740.62752100,1603992599999,10030831.87046169,12653,384.56420400,5209160.59242912,0
1603992600000,13554.48000000,13635.66000000,13534.94000000,13629.02000000,1270.15344400,1603993499999,17252197.32464044,14867,751.80736900,10213385.63030957,0
1603993500000,13629.03000000,13642.91000000,13562.19000000,13584.11000000,1239.50550000,1603994399999,16856009.85874632,14673,643.66182600,8753713.86975372,0
1603994400000,13584.12000000,13632.68000000,13531.03000000,13541.00000000,1041.63745700,1603995299999,14148524.90401781,14992,443.07270900,6017808.35646136,0
1603995300000,13541.00000000,13579.81000000,13488.00000000,13566.32000000,934.73318300,1603996199999,12654528.89725749,12431,416.67694700,5641836.57067023,0
1603996200000,13566.32000000,13593.83000000,13511.00000000,13560.16000000,948.41780900,1603997099999,12849299.98365602,12633,415.60190200,5631720.39553172,0
1603997100000,13560.15000000,13585.00000000,13529.06000000,13557.67000000,581.31475600,1603997999999,7882716.63830686,10907,319.79257100,4336307.01612016,0
1603998000000,13557.67000000,13585.57000000,13526.41000000,13544.82000000,904.92344600,1603998899999,12270266.46788791,10650,413.04437100,5600339.41061252,0
1603998900000,13544.82000000,13580.00000000,13530.48000000,13553.00000000,604.19621200,1603999799999,8191981.66588490,8355,258.43057200,3504343.86541585,0
1603999800000,13553.01000000,13577.55000000,13526.18000000,13532.90000000,419.77315400,1604000699999,5686255.22909267,7114,198.83150700,2693468.05752682,0
1604000700000,13532.90000000,13561.50000000,13492.50000000,13492.51000000,693.39598800,1604001599999,9379881.48052736,9587,314.97091000,4261291.33539153,0
1604001600000,13492.50000000,13527.40000000,13432.73000000,13461.81000000,1324.47912800,1604002499999,17863656.63664267,17471,608.78107300,8210315.80346408,0
1604002500000,13461.81000000,13519.05000000,13456.08000000,13502.20000000,790.84754800,1604003399999,10671644.36108742,10174,418.75636100,5650673.82219470,0
1604003400000,13502.21000000,13506.22000000,13420.00000000,13477.94000000,1005.59454800,1604004299999,13533264.96328781,13216,450.43639500,6060806.64052058,0
1604004300000,13477.94000000,13483.99000000,13445.76000000,13479.86000000,385.37920000,1604005199999,5190882.15517761,7508,175.53867100,2364564.01940355,0
1604005200000,13479.86000000,13489.27000000,13449.51000000,13484.98000000,304.84714000,1604006099999,4106512.73711465,7138,131.05844200,1765306.29229669,0
1604006100000,13484.95000000,13491.62000000,13463.27000000,13463.82000000,277.03113200,1604006999999,3734684.49859619,9072,133.79425200,1803825.98051176,0
1604007000000,13463.83000000,13469.79000000,13423.73000000,13466.55000000,437.98525900,1604007899999,5887913.35649334,12853,167.97317300,2258500.84079005,0
1604007900000,13466.58000000,13549.91000000,13457.30000000,13513.09000000,649.64462200,1604008799999,8780595.57377576,14711,366.95765700,4961161.81677326,0
1604008800000,13513.09000000,13520.00000000,13449.00000000,13468.42000000,449.24112200,1604009699999,6061280.41887484,9998,199.33527300,2689949.79502462,0
1604009700000,13468.43000000,13483.79000000,13452.49000000,13460.01000000,410.88950400,1604010599999,5533170.44645279,7643,204.40342300,2752596.64518755,0
1604010600000,13460.01000000,13475.23000000,13443.43000000,13455.99000000,358.28511000,1604011499999,4822227.50183688,6669,163.91901300,2206065.13838080,0
1604011500000,13456.00000000,13472.27000000,13380.50000000,13398.97000000,693.14133800,1604012399999,9301593.25110810,9557,315.28938400,4230206.44016344,0
1604012400000,13398.98000000,13449.67000000,13395.21000000,13445.86000000,355.60940000,1604013299999,4773293.73983081,7359,194.65301300,2612958.55415712,0
1604013300000,13445.63000000,13480.92000000,13438.67000000,13471.00000000,594.87564900,1604014199999,8012232.41368997,7989,318.82684600,4293544.52764161,0
1604014200000,13470.99000000,13488.37000000,13453.32000000,13469.85000000,400.63872600,1604015099999,5397884.50372398,7035,192.89071700,2598752.75309223,0
1604015100000,13469.85000000,13476.13000000,13440.00000000,13455.70000000,341.40158200,1604015999999,4594034.03334705,6729,154.95870000,2085177.59102260,0
1604016000000,13455.69000000,13460.78000000,13285.00000000,13396.63000000,1378.73962500,1604016899999,18450439.67113016,15717,589.91706600,7899578.32110535,0
1604016900000,13396.63000000,13418.10000000,13368.55000000,13401.24000000,571.93118300,1604017799999,7661559.23356544,7915,252.86600200,3387455.62844151,0
1604017800000,13401.25000000,13469.11000000,13400.52000000,13456.51000000,462.16449100,1604018699999,6211820.13827570,8575,257.58362700,3461775.83511223,0
1604018700000,13456.51000000,13600.00000000,13456.50000000,13588.15000000,1635.09077700,1604019599999,22148193.05591743,18386,918.66827800,12442664.25443898,0
1604019600000,13588.15000000,13669.98000000,13572.58000000,13633.50000000,1603.41198500,1604020499999,21839128.87982223,15652,980.60597200,13358844.94774611,0
1604020500000,13633.71000000,13635.61000000,13591.00000000,13606.39000000,681.19581000,1604021399999,9272685.63191242,9122,304.84115300,4149062.06421821,0
1604021400000,13606.38000000,13606.38000000,13543.17000000,13566.16000000,549.23879600,1604022299999,7452668.89450817,8717,250.86309300,3403934.54905165,0
1604022300000,13566.16000000,13596.44000000,13552.11000000,13561.00000000,535.47006400,1604023199999,7267521.25814423,8165,240.92505100,3269285.45210718,0
1604023200000,13561.00000000,13578.00000000,13521.00000000,13576.05000000,831.55173800,1604024099999,11268958.67074019,11672,394.39585700,5344175.73850320,0
1604024100000,13576.05000000,13576.05000000,13522.85000000,13545.74000000,366.73028400,1604024999999,4967272.10964662,8363,169.63404200,2297471.94641739,0
1604025000000,13545.74000000,13562.58000000,13495.91000000,13519.60000000,703.46691600,1604025899999,9510868.54071801,11035,393.79814100,5322795.57680886,0
1604025900000,13519.60000000,13525.23000000,13446.34000000,13458.45000000,905.64748600,1604026799999,12224592.14099484,12087,559.86152500,7559207.69089504,0
